CPU Time;Module;Clockticks;Instructions Retired;CPI Rate;Light Operations;Heavy Operations;Front-End Latency;Front-End Bandwidth MITE;Front-End Bandwidth DSB;(Info) DSB Coverage;(Info) DSB Misses;Bad Speculation;Back-End Bound;Average CPU Frequency;Function (Full);Source File;Start Address
0;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x18007a710;[Unknown];0x18007a710
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x18007a740;[Unknown];0x18007a740
0;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x18007a810;[Unknown];0x18007a810
0.00271085;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;6.63999e+08;func@0x18007a950;[Unknown];0x18007a950
0;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x18007abe0;[Unknown];0x18007abe0
0;ig9icd64.dll;1800000;1800000;1;0.5;0;0;0;0;0;0;0;1;;func@0x18007ad30;[Unknown];0x18007ad30
0.00180723;ig9icd64.dll;1800000;1800000;1;0.5;0;0;0;0;0;0;0;1;9.95999e+08;func@0x18007ad40;[Unknown];0x18007ad40
0;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x18007ada0;[Unknown];0x18007ada0
0.000903615;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x18007adc0;[Unknown];0x18007adc0
0.000903615;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x18007b01f;[Unknown];0x18007b01f
0;ntdll.dll;0;0;0;0;0;;0;0;0;;0;1;0;func@0x18007b308;[Unknown];0x18007b308
0.00180723;ig9icd64.dll;3600000;5400000;0.666667;0.75;0;0;0;0;0;0;0;1;1.992e+09;func@0x18007b810;[Unknown];0x18007b810
0;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x18007b890;[Unknown];0x18007b890
0.00180723;ig9icd64.dll;5400000;0;;0;0;0;0;0;0;0;0;1;2.988e+09;func@0x18007b910;[Unknown];0x18007b910
0;combase.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x18007bcc4;[Unknown];0x18007bcc4
0.000903615;igc64.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x180080450;[Unknown];0x180080450
0.00632531;ig9icd64.dll;7200000;16200000;0.444444;1;0;0;0;0;0;0;0;1;1.13828e+09;func@0x180082600;[Unknown];0x180082600
0.00813254;ig9icd64.dll;19800000;10800000;1.83333;0.272727;0;0;0;0;0;0;0;1;2.43466e+09;func@0x180083b20;[Unknown];0x180083b20
0.0198795;ig9icd64.dll;23400000;32400000;0.722222;0.692308;0.632481;0;0;0;1;0;0;0;1.17709e+09;func@0x180083ba0;[Unknown];0x180083ba0
0.00632531;ig9icd64.dll;12600000;18000000;0.7;0.714286;0;0;0;0;0;0;0;1;1.992e+09;func@0x180083cc0;[Unknown];0x180083cc0
0.00361446;ig9icd64.dll;12600000;19800000;0.636364;0.785714;0;0;0;0;0;0;0;1;3.486e+09;func@0x180083cdf;[Unknown];0x180083cdf
0;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x180083d50;[Unknown];0x180083d50
0.00813254;ig9icd64.dll;10800000;23400000;0.461538;1;0;0;0;0;0;0;0;1;1.328e+09;func@0x180085840;[Unknown];0x180085840
0.00632531;ig9icd64.dll;14400000;23400000;0.615385;0.8125;0;0;0;0;0;0;1;0;2.27657e+09;func@0x1800858d0;[Unknown];0x1800858d0
0.000903615;combase.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x180086c4f;[Unknown];0x180086c4f
0;ig9icd64.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x180087100;[Unknown];0x180087100
0.00632531;ntdll.dll;3600000;10800000;0.333333;1;0;0;0;0;0;0;0;1;5.69142e+08;func@0x18008c910;[Unknown];0x18008c910
0.000903615;ntdll.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x18008cb60;[Unknown];0x18008cb60
0;ntdll.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x18008cc60;[Unknown];0x18008cc60
0.00722892;ntdll.dll;12600000;23400000;0.538462;0.928571;0;0;0;0;0;0;1;0;1.743e+09;func@0x18008cd00;[Unknown];0x18008cd00
0.0515061;ig9icd64.dll;43200000;37800000;1.14286;0.4375;0.997687;1;1;0;0;0;0;0;8.38736e+08;func@0x18008d340;[Unknown];0x18008d340
0.00722892;ig9icd64.dll;16200000;0;;0;0;0;0;0;0;0;0;0;2.241e+09;func@0x18008e350;[Unknown];0x18008e350
0.0171687;ig9icd64.dll;45000000;27000000;1.66667;0.3;0;0;1;0;0;1;1;0;2.62105e+09;func@0x18008e880;[Unknown];0x18008e880
0.00180723;kernelbase.dll;1800000;0;;0;0;0;0;0;0;0;0;1;9.95999e+08;func@0x18008eec0;[Unknown];0x18008eec0
0.000903615;kernelbase.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x18008f2e0;[Unknown];0x18008f2e0
0.00271085;ig9icd64.dll;1800000;1800000;1;0.5;0;0;0;0;0;0;0;0;6.63999e+08;func@0x18008f560;[Unknown];0x18008f560
0.011747;ig9icd64.dll;19800000;1800000;11;0.0454545;0;1;0;0;0;0;0;1;1.68554e+09;func@0x18008f670;[Unknown];0x18008f670
0.00903615;ig9icd64.dll;3600000;1800000;2;0.25;0;0;0;0;0;0;0;1;3.984e+08;func@0x18009b360;[Unknown];0x18009b360
0.00271085;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;6.63999e+08;func@0x18009c7c0;[Unknown];0x18009c7c0
0.000903615;ntdll.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x18009ca9c;[Unknown];0x18009ca9c
0.00903615;ig9icd64.dll;14400000;5400000;2.66667;0.1875;0;0;0;0;0;0;0;0;1.5936e+09;func@0x18009f24f;[Unknown];0x18009f24f
0.00180723;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1800a1a40;[Unknown];0x1800a1a40
0.000903615;ntdll.dll;3600000;0;;0;0;0;0;0;0;0;0;1;3.984e+09;func@0x1800a6d27;[Unknown];0x1800a6d27
0.0126506;ntdll.dll;28800000;21600000;1.33333;0.375;0;0;1;0;0;0;0;1;2.27657e+09;func@0x1800a7214;[Unknown];0x1800a7214
0.00361446;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1800b12cf;[Unknown];0x1800b12cf
0.000903615;ig9icd64.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1800b1e4f;[Unknown];0x1800b1e4f
0.00271085;ig9icd64.dll;1800000;1800000;1;0.5;0;0;0;0;0;0;0;1;6.63999e+08;func@0x1800b1f60;[Unknown];0x1800b1f60
0.00361446;ig9icd64.dll;1800000;0;;0;0;1;0;0;0;0;0;1;4.98e+08;func@0x1800b2650;[Unknown];0x1800b2650
0.00271085;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1800b319f;[Unknown];0x1800b319f
0.00361446;ig9icd64.dll;12600000;1800000;7;0.0714286;0;0;0;0;0;0;0;1;3.486e+09;func@0x1800b38a0;[Unknown];0x1800b38a0
0;combase.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1800b39b0;[Unknown];0x1800b39b0
0;ig9icd64.dll;3600000;0;;0;0;0;0;0;0;0;0;1;;func@0x1800b3e90;[Unknown];0x1800b3e90
0.00271085;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1800b3fb0;[Unknown];0x1800b3fb0
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;;0;;0;func@0x1800b40e0;[Unknown];0x1800b40e0
0.00542169;ig9icd64.dll;1800000;1800000;1;0.5;0;0;0;0;0;0;0;1;3.32e+08;func@0x1800b4630;[Unknown];0x1800b4630
0.00180723;ig9icd64.dll;7200000;0;;0;0;0;0;0;0;0;0;1;3.984e+09;func@0x1800b4cc0;[Unknown];0x1800b4cc0
0.000903615;kernelbase.dll;5400000;0;;0;0;0;0;0;0;0;0;1;5.976e+09;func@0x1800b5b50;[Unknown];0x1800b5b50
0.000903615;kernelbase.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1800b6c03;[Unknown];0x1800b6c03
0.000903615;kernelbase.dll;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1800b6ee0;[Unknown];0x1800b6ee0
0.00180723;ig9icd64.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1800b6fb0;[Unknown];0x1800b6fb0
0.000903615;ig9icd64.dll;1800000;0;;;;;;;0;;;;1.992e+09;func@0x1800b70f0;[Unknown];0x1800b70f0
0;combase.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1800b71b0;[Unknown];0x1800b71b0
0.00180723;ig9icd64.dll;3600000;1800000;2;0.25;0;0;0;0;0;0;0;1;1.992e+09;func@0x1800b74d0;[Unknown];0x1800b74d0
0;ig9icd64.dll;1800000;0;;;;;;;0;;;;;func@0x1800b78b0;[Unknown];0x1800b78b0
0.000903615;igc64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1800b7e20;[Unknown];0x1800b7e20
0.00361446;ig9icd64.dll;7200000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1800b8070;[Unknown];0x1800b8070
0.00180723;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;9.95999e+08;func@0x1800b86b0;[Unknown];0x1800b86b0
0;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1800b9b00;[Unknown];0x1800b9b00
0;igc64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1800ba090;[Unknown];0x1800ba090
0.00180723;igc64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1800bab20;[Unknown];0x1800bab20
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1800baf50;[Unknown];0x1800baf50
0.000903615;combase.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1800bb41c;[Unknown];0x1800bb41c
0;igc64.dll;1800000;1800000;1;0.5;0;0;0;0;0;0;0;1;;func@0x1800bbe80;[Unknown];0x1800bbe80
0.00361446;ig9icd64.dll;5400000;0;;0;0;0;0;0;0;0;0;1;1.494e+09;func@0x1800bc3a0;[Unknown];0x1800bc3a0
0.00180723;ig9icd64.dll;3600000;1800000;2;0.25;0;0;0;0;0;0;1;0;1.992e+09;func@0x1800bc6a0;[Unknown];0x1800bc6a0
0.000903615;ig9icd64.dll;3600000;0;;;;;;;0;;;;3.984e+09;func@0x1800bc990;[Unknown];0x1800bc990
0.00180723;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;9.95999e+08;func@0x1800bcc80;[Unknown];0x1800bcc80
0;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1800bcdd0;[Unknown];0x1800bcdd0
0.000903615;ig9icd64.dll;0;0;0;;;0;0;0;0;0;;1;0;func@0x1800bcf20;[Unknown];0x1800bcf20
0.00180723;ig9icd64.dll;0;0;0;0;0;;0;0;0;;0;1;0;func@0x1800bd070;[Unknown];0x1800bd070
0.00180723;ig9icd64.dll;3600000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1800bd1c0;[Unknown];0x1800bd1c0
0.00542169;ig9icd64.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1800bd440;[Unknown];0x1800bd440
0;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1800bdb40;[Unknown];0x1800bdb40
0.458133;ig9icd64.dll;612000000;1065600000;0.574324;0.637727;0.110822;0;0;;0.111111;0;0;0;1.33586e+09;func@0x1800be620;[Unknown];0x1800be620
0.00361446;ig9icd64.dll;0;0;0;0;0;0;0;0;0;;0;1;0;func@0x1800c8290;[Unknown];0x1800c8290
0.0515061;ig9icd64.dll;63000000;32400000;1.94444;0.257143;0.234921;0;;0;0;1;0;0;1.22316e+09;func@0x1800dc4f0;[Unknown];0x1800dc4f0
0.00180723;opengl32.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1800dff20;[Unknown];0x1800dff20
0.00180723;opengl32.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1800e07aa;[Unknown];0x1800e07aa
0;combase.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1800f0200;[Unknown];0x1800f0200
0;igc64.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1800f8420;[Unknown];0x1800f8420
0.00903615;ig9icd64.dll;16200000;14400000;1.125;0.444444;0;0;0;0;0;0;0;0;1.7928e+09;func@0x18013a2f0;[Unknown];0x18013a2f0
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x18013d990;[Unknown];0x18013d990
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x180141f1f;[Unknown];0x180141f1f
0.000903615;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x180142e60;[Unknown];0x180142e60
0.00271085;ig9icd64.dll;5400000;1800000;3;0.166667;0;0;0;0;0;0;0;1;1.992e+09;func@0x180142fe0;[Unknown];0x180142fe0
0.00180723;ig9icd64.dll;5400000;0;;0;0;1;0;0;0;0;0;1;2.988e+09;func@0x180145f61;[Unknown];0x180145f61
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1801472b8;[Unknown];0x1801472b8
0.00180723;ig9icd64.dll;3600000;0;;0;0;0;0;0;0;0;0;0;1.992e+09;func@0x180148450;[Unknown];0x180148450
0.000903615;ig9icd64.dll;0;0;0;0;0;0;;0;0;;0;1;0;func@0x18014b980;[Unknown];0x18014b980
0;combase.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x180190aa0;[Unknown];0x180190aa0
0;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x18019ed00;[Unknown];0x18019ed00
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1801a5470;[Unknown];0x1801a5470
0;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1801e44a0;[Unknown];0x1801e44a0
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1801f2fe0;[Unknown];0x1801f2fe0
0.000903615;ig9icd64.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1801f6b90;[Unknown];0x1801f6b90
0;igc64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x180213240;[Unknown];0x180213240
0;igc64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x180237bf0;[Unknown];0x180237bf0
0;igc64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x180252f50;[Unknown];0x180252f50
0.000903615;igc64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1802548e0;[Unknown];0x1802548e0
0;igdgmm64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1802ae280;[Unknown];0x1802ae280
0;igc64.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1802d4c50;[Unknown];0x1802d4c50
0;igdgmm64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x180310960;[Unknown];0x180310960
0.00451808;igdgmm64.dll;3600000;1800000;2;0.25;0;0;0;0;0;0;0;1;7.96799e+08;func@0x180311390;[Unknown];0x180311390
0;ig9icd64.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x18032f740;[Unknown];0x18032f740
0;ig9icd64.dll;0;3600000;0;;;0;0;0;0;0;0;1;0;func@0x180331f60;[Unknown];0x180331f60
0;igc64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x180338530;[Unknown];0x180338530
0;igdgmm64.dll;3600000;1800000;2;0.25;0;0;0;0;0;0;0;1;;func@0x18033b250;[Unknown];0x18033b250
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x180341650;[Unknown];0x180341650
0;igdgmm64.dll;0;0;0;0;0;0;0;0;0;;0;1;0;func@0x180342760;[Unknown];0x180342760
0.00180723;igdgmm64.dll;9000000;0;;0;0;0;0;0;0;0;0;0;4.98e+09;func@0x180342a40;[Unknown];0x180342a40
0;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x18034b930;[Unknown];0x18034b930
0;ig9icd64.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x18034c520;[Unknown];0x18034c520
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x18034dc80;[Unknown];0x18034dc80
0;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x180350010;[Unknown];0x180350010
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x180350ea0;[Unknown];0x180350ea0
0.000903615;igc64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x180351eb0;[Unknown];0x180351eb0
0;igc64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x18037a3a0;[Unknown];0x18037a3a0
0;ig9icd64.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x18039fb30;[Unknown];0x18039fb30
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1803a0660;[Unknown];0x1803a0660
0;ig9icd64.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1803a0c60;[Unknown];0x1803a0c60
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1803ca7d0;[Unknown];0x1803ca7d0
0;igc64.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x18040cb40;[Unknown];0x18040cb40
0;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x18041bb80;[Unknown];0x18041bb80
0.000903615;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x18042b630;[Unknown];0x18042b630
0;ig9icd64.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x180435180;[Unknown];0x180435180
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x180437230;[Unknown];0x180437230
0;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x180441160;[Unknown];0x180441160
0;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x18044a960;[Unknown];0x18044a960
0;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x18045bf00;[Unknown];0x18045bf00
0;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1804cf630;[Unknown];0x1804cf630
0;igc64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1804d7700;[Unknown];0x1804d7700
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1804e0320;[Unknown];0x1804e0320
0;igc64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1804e69e0;[Unknown];0x1804e69e0
0;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1804f3830;[Unknown];0x1804f3830
0;igc64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x180530790;[Unknown];0x180530790
0;igc64.dll;1800000;1800000;1;0.5;0;0;0;0;0;0;0;1;;func@0x18055afd0;[Unknown];0x18055afd0
0.000903615;igc64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x180563830;[Unknown];0x180563830
0.0289157;ig9icd64.dll;37800000;34200000;1.10526;0.452381;0;1;0;0;0;0;0;0;1.30725e+09;func@0x18056f000;[Unknown];0x18056f000
0.00180723;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x18056f098;[Unknown];0x18056f098
0.00180723;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x18056f6c8;[Unknown];0x18056f6c8
0.0126506;ig9icd64.dll;7200000;25200000;0.285714;1;1;0;1;0;0;0;0;1;5.69142e+08;func@0x18056fae0;[Unknown];0x18056fae0
0.112048;ig9icd64.dll;129600000;0;;0;0.239198;0;0;0;0;0;0.478396;0.0432084;1.15664e+09;func@0x180571260;[Unknown];0x180571260
0.0677711;ig9icd64.dll;93600000;72000000;1.3;0.0534183;0.277779;1;0;0;0.5;1;0;0.668803;1.38112e+09;func@0x180571280;[Unknown];0x180571280
0.00271085;ig9icd64.dll;3600000;1800000;2;0.25;0;0;0;0;0;0;0;1;1.328e+09;func@0x180571930;[Unknown];0x180571930
0.00271085;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;6.63999e+08;func@0x180571950;[Unknown];0x180571950
0.00542169;ig9icd64.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x180571cf0;[Unknown];0x180571cf0
0.000903615;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x180575c40;[Unknown];0x180575c40
0;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x180575d8c;[Unknown];0x180575d8c
0.00180723;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x180576f0c;[Unknown];0x180576f0c
0;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x180577820;[Unknown];0x180577820
0.000903615;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x180578480;[Unknown];0x180578480
0;ig9icd64.dll;1800000;1800000;1;0.5;0;0;0;0;0;0;0;1;;func@0x180579754;[Unknown];0x180579754
0;ig9icd64.dll;1800000;3600000;0.5;1;0;0;0;0;0;0;0;0;;func@0x18057cef0;[Unknown];0x18057cef0
0;ig9icd64.dll;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x18057cf04;[Unknown];0x18057cf04
0.00180723;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x18057cf64;[Unknown];0x18057cf64
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x18057cf80;[Unknown];0x18057cf80
0;igc64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x18057f050;[Unknown];0x18057f050
0;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x18057fc60;[Unknown];0x18057fc60
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;;0;1;0;func@0x180585ea4;[Unknown];0x180585ea4
0.000903615;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x180586d78;[Unknown];0x180586d78
0.00180723;ig9icd64.dll;3600000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1805980a4;[Unknown];0x1805980a4
0.00180723;ig9icd64.dll;3600000;1800000;2;0.25;0;0;0;0;0;0;0;1;1.992e+09;func@0x1805980e0;[Unknown];0x1805980e0
0;igc64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x18059bba0;[Unknown];0x18059bba0
0.000903615;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1805b5a80;[Unknown];0x1805b5a80
0.00813254;ig9icd64.dll;14400000;1800000;8;0.0625;0;0;0;0;0;0;0;0;1.77067e+09;func@0x1805b6010;[Unknown];0x1805b6010
0.00271085;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1805c0350;[Unknown];0x1805c0350
0.00361446;ig9icd64.dll;0;1800000;0;;;0;0;0;0;;0;;0;func@0x1805c36f0;[Unknown];0x1805c36f0
0.00271085;ig9icd64.dll;1800000;3600000;0.5;1;0;0;0;0;0;0;1;0;6.63999e+08;func@0x1805c4be0;[Unknown];0x1805c4be0
0.00180723;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;9.95999e+08;func@0x1805c5060;[Unknown];0x1805c5060
0.00361446;ig9icd64.dll;5400000;5400000;1;0.5;1;0;0;0;0;0;0;1;1.494e+09;func@0x1805c51a0;[Unknown];0x1805c51a0
0;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1805c57d0;[Unknown];0x1805c57d0
0;igc64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1805c5ae0;[Unknown];0x1805c5ae0
0.00180723;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;0;9.95999e+08;func@0x1805c6260;[Unknown];0x1805c6260
0.00632531;ig9icd64.dll;10800000;0;;0;0;0;0;0;0;0;0;1;1.70743e+09;func@0x1805c68c0;[Unknown];0x1805c68c0
0.000903615;ig9icd64.dll;3600000;0;;0;0;0;0;0;0;0;0;1;3.984e+09;func@0x1805c9790;[Unknown];0x1805c9790
0.000903615;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1805cc600;[Unknown];0x1805cc600
0;igc64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1805cd7c0;[Unknown];0x1805cd7c0
0;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1805cdb00;[Unknown];0x1805cdb00
0;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1805cde20;[Unknown];0x1805cde20
0.0406627;ig9icd64.dll;50400000;54000000;0.933333;0.535714;0.079366;1;0;0;0;0;0;0.38492;1.23947e+09;func@0x1805ce020;[Unknown];0x1805ce020
0.00180723;ig9icd64.dll;0;0;0;0;0;0;0;0;0;;0;1;0;func@0x1805d09c0;[Unknown];0x1805d09c0
0;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1805d20d0;[Unknown];0x1805d20d0
0.000903615;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1805d3c50;[Unknown];0x1805d3c50
0.00180723;ig9icd64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1805d43b0;[Unknown];0x1805d43b0
0.000903615;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1805dcab0;[Unknown];0x1805dcab0
0.00180723;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;9.95999e+08;func@0x1805dcde0;[Unknown];0x1805dcde0
0.0750001;ig9icd64.dll;147600000;262800000;0.561644;0.680216;0;0;;0;0;1;0.210027;0;1.968e+09;func@0x1805e0160;[Unknown];0x1805e0160
0.00271085;ig9icd64.dll;5400000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1805e20c0;[Unknown];0x1805e20c0
0.000903615;ig9icd64.dll;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1805e24d0;[Unknown];0x1805e24d0
0.00903615;ig9icd64.dll;7200000;0;;0;0;0;0;0;0;0;0;1;7.96799e+08;func@0x1805e2940;[Unknown];0x1805e2940
0.00180723;ig9icd64.dll;3600000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1805e2d80;[Unknown];0x1805e2d80
0.00271085;ig9icd64.dll;3600000;1800000;2;0.25;0;0;0;0;0;0;0;1;1.328e+09;func@0x1805e2f10;[Unknown];0x1805e2f10
0.000903615;igc64.dll;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1805e7170;[Unknown];0x1805e7170
